customer_id,days_since_last_order,total_orders,avg_order_value,total_spend,tenure_days,returns_count,support_tickets,discount_usage_pct,primary_category,device_type,has_wishlist,has_reviews,loyalty_tier,email_open_rate_pct,push_notif_opt_in,churned
CUST02955,114,9,414.46,3732.7,301,4,1,76.9,Beauty,Mobile,0,1,None,29.0,0,Yes
CUST02956,53,7,52.52,363.57,298,0,1,69.1,Beauty,Tablet,0,1,Silver,6.9,1,No
CUST02957,58,12,234.79,2590.64,64,0,1,3.4,Beauty,Mobile,0,1,None,65.3,0,No
CUST02958,89,2,138.65,306.62,617,0,1,23.2,Beauty,Mobile,1,1,None,9.7,1,No
CUST02959,14,3,42.23,111.15,363,3,0,13.7,Fashion,Mobile,1,1,None,54.5,1,No
CUST02960,74,6,63.1,433.38,107,1,0,56.3,Electronics,Mobile,0,1,None,35.1,0,No
CUST02961,9,2,61.65,122.42,85,3,2,44.2,Fashion,Mobile,1,1,Silver,10.8,1,No
CUST02962,19,2,238.74,432.5,421,0,2,37.7,Electronics,Mobile,0,0,None,13.7,0,No
CUST02963,18,1,106.05,101.42,396,1,2,46.4,Sports,Mobile,1,0,Silver,23.9,1,No
CUST02964,172,23,28.62,562.56,48,2,0,36.7,Beauty,Desktop,1,0,None,25.5,0,No
CUST02965,87,6,72.33,390.56,128,0,2,59.6,Electronics,Tablet,1,1,None,65.1,0,No
CUST02966,54,8,103.9,790.14,73,0,0,7.5,Fashion,Tablet,1,1,Gold,50.8,0,No
CUST02967,58,8,21.32,173.34,104,2,1,64.4,Sports,Desktop,0,0,None,17.1,1,No
CUST02968,37,12,81.07,864.7,101,4,1,19.3,Beauty,Mobile,0,0,None,41.0,0,No
CUST02969,132,3,160.19,505.94,1119,4,1,37.0,Fashion,Desktop,1,0,Silver,7.6,1,No
CUST02970,30,1,27.5,30.34,416,1,0,41.4,Electronics,Desktop,0,1,None,28.3,0,No
CUST02971,21,4,30.71,125.51,454,1,0,46.8,Electronics,Mobile,0,0,Silver,29.4,1,No
CUST02972,8,6,138.16,778.45,97,1,0,7.9,Home & Garden,Desktop,1,0,None,35.8,1,No
CUST02973,69,3,41.12,109.35,30,0,1,27.7,Beauty,Tablet,1,0,Silver,31.1,0,No
CUST02974,59,5,24.89,106.36,30,2,0,7.1,Electronics,Mobile,0,0,Silver,47.2,1,No
CUST02975,21,12,110.59,1419.37,241,0,0,11.0,Electronics,Mobile,1,1,None,36.2,1,No
CUST02976,1,4,86.62,359.83,100,2,0,25.1,Fashion,Desktop,1,0,Gold,47.7,0,No
CUST02977,82,7,58.88,409.23,64,2,1,38.0,Home & Garden,Desktop,0,0,Silver,26.1,0,No
CUST02978,1,4,134.24,472.85,30,1,0,45.8,Sports,Desktop,1,0,None,37.6,0,No
CUST02979,54,8,142.1,1036.88,625,2,1,36.8,Sports,Desktop,1,1,Gold,12.2,0,No
CUST02980,158,4,51.1,223.73,274,0,0,7.4,Beauty,Mobile,1,0,Gold,4.6,1,Yes
CUST02981,25,3,264.93,789.99,34,0,0,58.9,Beauty,Desktop,0,0,Silver,37.3,0,No
CUST02982,12,16,193.78,3530.98,436,0,2,40.0,Fashion,Mobile,0,1,None,2.1,1,No
CUST02983,54,20,11.16,256.68,422,0,0,49.5,Electronics,Mobile,1,0,None,15.5,1,No
CUST02984,76,17,23.95,443.88,102,1,2,33.8,Electronics,Mobile,0,1,Silver,36.1,0,No
CUST02985,35,7,10.0,64.92,62,2,1,55.6,Electronics,Tablet,1,0,None,21.2,1,No
CUST02986,153,5,42.11,193.57,504,3,0,16.2,Sports,Desktop,0,0,Silver,17.1,0,No
CUST02987,2,1,20.72,19.19,119,4,1,56.2,Sports,Mobile,1,1,Silver,33.1,0,No
CUST02988,31,2,28.46,65.23,564,0,0,50.7,Electronics,Desktop,1,0,None,0.8,0,No
CUST02989,57,1,130.64,124.19,30,1,0,20.2,Fashion,Tablet,1,0,None,19.2,1,No
CUST02990,89,4,13.41,56.96,207,1,2,25.9,Fashion,Desktop,1,1,None,61.0,0,No
CUST02991,8,11,60.57,758.02,59,4,1,76.4,Home & Garden,Mobile,1,0,None,27.3,1,No
CUST02992,72,3,60.28,198.18,334,1,2,41.7,Fashion,Mobile,0,1,Silver,53.3,0,No
CUST02993,36,1,51.12,52.62,1764,0,0,73.2,Fashion,Mobile,0,0,Gold,28.1,0,No
CUST02994,22,7,60.62,382.2,159,2,2,40.8,Beauty,Tablet,0,1,Silver,23.6,1,No
CUST02995,6,5,10.0,45.12,31,0,2,78.4,Sports,Mobile,1,0,Gold,35.4,1,No
CUST02996,90,11,28.57,313.56,114,1,0,81.6,Electronics,Mobile,1,0,None,11.3,1,No
CUST02997,7,14,187.62,2982.81,666,0,1,77.2,Electronics,Mobile,0,1,Gold,54.4,1,No
CUST02998,16,1,20.96,23.5,435,1,0,64.6,Fashion,Mobile,1,1,Silver,22.1,1,No
CUST02999,15,3,207.12,559.14,79,3,0,32.3,Beauty,Tablet,0,1,None,9.4,1,No
CUST03000,92,7,17.72,116.14,921,1,0,24.6,Electronics,Desktop,1,0,None,21.4,1,No
CUST03001,50,1,16.09,16.52,292,1,0,14.1,Fashion,Desktop,1,0,None,24.0,1,No
CUST03002,71,3,25.5,75.98,55,0,1,11.8,Beauty,Mobile,0,0,Silver,17.0,1,No
CUST03003,12,1,134.73,119.35,254,0,1,11.8,Electronics,Mobile,0,1,None,34.0,0,No
CUST03004,44,1,35.27,33.89,180,2,2,37.6,Electronics,Desktop,0,0,Platinum,39.6,1,No
CUST03005,38,8,71.98,654.39,513,0,1,44.6,Sports,Mobile,1,0,Gold,8.2,1,No
CUST03006,80,1,57.91,65.75,126,0,2,26.4,Beauty,Mobile,1,0,Gold,14.0,1,No
CUST03007,106,4,52.27,212.81,623,1,1,26.7,Beauty,Desktop,0,1,None,42.5,0,No
CUST03008,1,4,151.3,629.76,501,2,1,11.1,Electronics,Tablet,1,0,Gold,8.9,1,No
CUST03009,50,2,101.21,185.53,336,1,1,12.2,Sports,Desktop,0,0,None,21.6,0,No
CUST03010,2,10,21.88,234.68,89,0,0,79.9,Fashion,Desktop,0,0,Gold,37.7,1,No
CUST03011,35,4,43.8,151.68,1055,2,1,27.3,Electronics,Tablet,1,0,Gold,16.4,0,No
CUST03012,15,7,220.25,1412.56,238,2,0,18.4,Home & Garden,Mobile,0,0,Silver,72.0,1,No
CUST03013,16,4,70.5,240.2,714,1,2,27.1,Sports,Desktop,1,1,Silver,21.6,1,No
CUST03014,19,12,16.34,189.36,72,1,0,14.9,Sports,Tablet,1,0,None,5.7,0,No
CUST03015,43,4,17.29,76.43,1229,0,1,41.3,Home & Garden,Desktop,1,0,Gold,17.4,1,No
CUST03016,18,18,111.29,2293.19,507,1,2,34.5,Sports,Desktop,1,0,None,58.6,1,No
CUST03017,59,11,95.77,1106.49,894,0,1,47.5,Fashion,Desktop,0,0,Gold,37.0,0,No
CUST03018,23,18,26.13,504.89,71,3,1,23.4,Electronics,Desktop,1,0,None,31.9,1,No
CUST03019,3,17,99.3,1567.95,168,1,0,42.0,Fashion,Desktop,0,0,Gold,12.9,0,No
CUST03020,68,2,196.27,394.93,30,2,0,22.4,Fashion,Mobile,1,0,None,52.2,0,Yes
CUST03021,15,4,175.26,750.8,44,0,1,79.2,Beauty,Desktop,1,0,None,24.6,1,No
CUST03022,25,6,197.04,1181.27,100,0,0,91.1,Electronics,Mobile,1,0,None,45.0,0,Yes
CUST03023,52,3,85.15,223.92,908,1,1,44.4,Electronics,Mobile,1,1,Platinum,28.5,0,No
CUST03024,18,2,47.36,101.56,330,0,3,32.6,Home & Garden,Desktop,0,0,None,6.3,1,Yes
CUST03025,2,7,39.57,253.69,113,4,0,35.8,Electronics,Desktop,1,0,None,43.3,1,No
CUST03026,21,1,53.84,47.34,927,2,4,9.1,Home & Garden,Desktop,0,0,None,35.4,1,No
CUST03027,130,7,27.09,188.38,403,1,2,66.2,Electronics,Mobile,1,0,Platinum,15.3,1,No
CUST03028,46,5,40.96,178.66,712,4,0,46.5,Home & Garden,Tablet,1,1,Silver,12.1,1,No
CUST03029,50,15,151.43,2359.66,786,2,0,88.9,Sports,Mobile,0,0,None,56.4,1,Yes
CUST03030,45,9,15.07,141.35,416,3,0,16.0,Sports,Desktop,1,0,Gold,23.7,0,No
CUST03031,9,3,15.92,44.27,83,1,0,22.3,Electronics,Mobile,0,0,Silver,26.6,1,No
CUST03032,24,5,106.1,604.43,1704,1,0,60.9,Home & Garden,Desktop,1,0,Silver,15.2,1,No
CUST03033,62,8,41.26,362.21,117,0,1,45.3,Electronics,Mobile,1,1,None,37.2,1,No
CUST03034,4,5,11.7,51.65,334,0,0,61.1,Electronics,Desktop,0,1,None,31.6,0,No
CUST03035,14,4,51.98,223.42,558,2,2,9.3,Home & Garden,Desktop,1,1,Silver,53.9,1,No
CUST03036,14,12,46.37,531.91,57,3,0,56.1,Home & Garden,Mobile,1,0,None,19.9,1,No
CUST03037,25,7,38.67,291.02,281,0,0,34.1,Electronics,Desktop,0,1,None,46.4,1,No
CUST03038,176,7,94.5,721.19,141,0,1,18.8,Fashion,Mobile,1,0,Platinum,28.7,0,No
CUST03039,3,5,18.79,84.12,84,0,1,73.5,Fashion,Desktop,0,0,Silver,71.8,1,Yes
CUST03040,32,2,55.17,115.7,30,1,0,46.6,Fashion,Tablet,1,1,None,9.2,0,No
CUST03041,8,2,46.12,102.28,616,0,1,46.8,Fashion,Tablet,1,0,None,8.3,1,No
CUST03042,158,4,56.28,213.19,43,1,1,61.8,Beauty,Mobile,0,0,None,37.5,1,No
CUST03043,5,11,13.66,131.34,631,4,0,14.1,Fashion,Mobile,0,1,None,44.9,0,No
CUST03044,23,8,35.94,246.74,275,2,0,28.4,Fashion,Desktop,1,0,Silver,48.6,1,No
CUST03045,60,4,55.47,195.92,291,3,1,17.7,Electronics,Desktop,1,0,Platinum,35.3,1,No
CUST03046,54,5,84.18,358.3,529,1,0,16.2,Beauty,Mobile,0,1,None,35.1,1,No
CUST03047,24,5,239.16,1133.72,213,1,1,37.9,Home & Garden,Tablet,1,0,None,2.4,1,No
CUST03048,19,7,104.04,684.44,132,2,2,69.5,Fashion,Mobile,1,0,None,32.0,0,No
CUST03049,22,12,78.96,836.76,44,1,0,27.9,Fashion,Mobile,0,0,Silver,30.0,0,No
CUST03050,13,4,150.98,631.3,253,4,1,97.6,Beauty,Desktop,1,1,None,26.9,1,No
CUST03051,10,19,42.82,933.64,241,1,2,45.5,Fashion,Mobile,0,0,Silver,35.6,0,No
CUST03052,29,15,189.26,3180.36,104,1,1,59.2,Home & Garden,Mobile,1,0,None,17.8,1,No
CUST03053,14,14,133.68,1732.76,274,1,0,15.8,Electronics,Desktop,0,1,None,35.3,1,No
CUST03054,15,5,38.22,206.58,173,1,1,13.6,Sports,Mobile,1,0,Platinum,14.6,1,No
CUST03055,48,6,254.47,1726.92,491,3,1,55.1,Fashion,Mobile,1,1,None,48.0,1,No
CUST03056,155,13,78.07,1138.64,245,1,0,21.7,Fashion,Desktop,1,0,None,8.8,0,No
CUST03057,41,6,315.57,2111.85,813,2,0,39.8,Home & Garden,Desktop,1,0,Silver,24.3,1,No
CUST03058,3,6,69.58,453.36,218,1,0,63.1,Home & Garden,Desktop,1,0,Silver,32.3,0,No
CUST03059,3,13,34.83,424.67,655,2,1,36.1,Fashion,Mobile,0,0,None,32.1,1,No
CUST03060,136,3,29.55,77.57,220,1,0,31.3,Sports,Desktop,0,0,Platinum,17.4,0,No
CUST03061,15,4,41.08,163.72,244,0,0,34.4,Fashion,Mobile,1,0,None,8.5,0,No
CUST03062,4,3,34.57,89.86,137,2,1,49.5,Sports,Tablet,1,0,None,62.5,1,No
CUST03063,41,12,150.97,2082.56,153,0,0,16.9,Beauty,Desktop,1,0,None,14.1,0,No
CUST03064,43,4,53.35,204.33,811,1,1,28.6,Sports,Mobile,0,1,None,4.1,0,No
CUST03065,47,7,15.01,119.52,75,0,1,11.3,Fashion,Mobile,1,0,None,34.1,1,No
CUST03066,14,13,64.74,910.58,38,0,1,47.0,Electronics,Tablet,0,0,None,67.0,0,No
CUST03067,1,2,60.37,117.53,531,3,2,55.2,Fashion,Mobile,1,0,Silver,13.4,1,No
CUST03068,150,6,37.53,199.4,258,0,0,65.9,Fashion,Tablet,1,0,Silver,9.4,0,No
CUST03069,12,5,67.63,311.49,100,0,1,30.2,Electronics,Tablet,0,0,Silver,11.2,1,No
CUST03070,50,8,52.71,443.57,169,1,3,68.7,Electronics,Mobile,1,1,None,4.8,0,No
CUST03071,55,8,90.65,796.98,223,0,0,52.9,Electronics,Desktop,1,1,None,2.8,0,No
CUST03072,42,6,86.49,593.58,269,0,2,44.2,Fashion,Desktop,0,0,Platinum,17.6,0,No
CUST03073,16,3,73.11,195.13,516,3,2,23.9,Sports,Desktop,1,1,None,15.3,1,No
CUST03074,14,5,19.32,86.63,150,2,0,22.1,Home & Garden,Mobile,1,0,None,36.5,0,No
CUST03075,40,5,297.44,1283.05,338,1,0,52.3,Fashion,Desktop,0,1,None,14.3,1,No
CUST03076,90,6,15.72,87.54,540,2,2,54.4,Beauty,Mobile,0,0,Silver,14.8,1,No
CUST03077,131,4,49.26,216.02,556,2,0,22.8,Home & Garden,Mobile,1,1,None,43.8,1,No
CUST03078,5,6,22.75,124.14,88,2,1,76.4,Fashion,Desktop,1,1,None,12.5,1,No
CUST03079,7,4,74.97,304.19,129,1,1,27.0,Electronics,Mobile,1,1,None,27.1,1,No
CUST03080,130,6,60.99,360.06,271,0,0,36.3,Sports,Mobile,0,0,Silver,34.4,0,No
CUST03081,60,1,47.7,45.21,650,2,3,14.2,Home & Garden,Tablet,1,1,Gold,21.5,0,No
CUST03082,96,1,183.87,190.4,468,1,2,58.9,Fashion,Mobile,0,0,None,5.1,1,No
CUST03083,10,5,132.53,663.11,263,1,1,16.5,Fashion,Tablet,1,1,None,31.7,0,No
CUST03084,39,1,42.03,39.95,1235,0,1,46.7,Beauty,Mobile,0,0,None,46.2,1,No
CUST03085,54,4,103.89,439.1,173,1,1,73.0,Electronics,Mobile,0,1,None,22.0,0,No
CUST03086,51,13,190.9,2317.88,554,3,0,21.4,Fashion,Mobile,1,0,Platinum,11.5,0,No
CUST03087,23,12,131.77,1649.16,511,1,0,63.6,Electronics,Mobile,1,0,Gold,45.5,1,No
CUST03088,1,4,48.96,222.7,715,1,1,40.9,Electronics,Desktop,0,0,None,1.1,0,No
CUST03089,39,7,15.3,114.46,1318,1,0,18.0,Home & Garden,Tablet,0,0,Gold,26.4,0,No
CUST03090,13,5,70.79,345.29,205,1,0,48.6,Fashion,Desktop,0,0,None,20.1,1,No
CUST03091,26,6,93.21,600.8,65,0,1,50.3,Beauty,Mobile,1,1,None,51.5,1,No
CUST03092,142,8,29.5,257.89,185,2,2,8.5,Sports,Mobile,1,1,None,66.4,1,No
CUST03093,22,6,55.59,316.11,577,0,2,32.9,Sports,Mobile,0,1,None,41.1,1,No
CUST03094,82,5,51.1,271.22,542,1,1,10.0,Fashion,Desktop,0,1,Silver,15.9,1,No
CUST03095,9,7,165.7,1137.07,122,1,2,9.4,Fashion,Mobile,1,1,None,30.0,1,No
CUST03096,50,8,240.58,2108.55,30,1,0,64.0,Home & Garden,Mobile,1,0,None,41.9,1,No
CUST03097,169,4,139.79,524.84,213,1,1,19.2,Electronics,Desktop,0,1,Silver,38.9,1,No
CUST03098,4,17,50.99,980.67,192,0,0,29.1,Sports,Mobile,0,0,None,21.0,1,No
CUST03099,1,15,136.75,2097.27,30,0,2,12.7,Sports,Mobile,0,0,None,34.3,0,No
CUST03100,25,12,91.75,1052.55,475,1,1,55.6,Sports,Mobile,0,0,Silver,20.8,1,No
CUST03101,4,9,51.42,451.59,100,0,3,15.0,Home & Garden,Mobile,1,1,None,59.0,0,No
CUST03102,62,4,291.17,1111.5,311,1,1,48.4,Home & Garden,Mobile,0,0,None,37.4,0,No
CUST03103,110,1,30.25,27.04,32,2,1,56.1,Beauty,Desktop,1,1,None,15.6,1,Yes
CUST03104,25,23,88.51,1772.2,591,1,1,13.9,Fashion,Desktop,0,0,None,3.6,1,No
CUST03105,13,1,106.87,101.16,403,1,1,53.7,Sports,Mobile,0,1,None,2.3,1,No
CUST03106,25,6,43.38,257.05,147,2,1,14.9,Electronics,Desktop,0,0,None,9.9,0,No
CUST03107,57,4,85.4,327.44,297,3,1,54.7,Beauty,Mobile,1,0,None,19.1,1,No
CUST03108,1,20,116.33,1987.33,62,2,0,50.1,Sports,Tablet,1,0,None,59.1,0,No
CUST03109,40,8,66.4,543.79,1268,2,2,53.2,Electronics,Mobile,1,0,None,19.1,1,No
CUST03110,42,2,79.68,142.38,477,1,2,38.5,Home & Garden,Desktop,0,1,Gold,28.1,1,No
CUST03111,45,5,59.4,271.25,466,1,1,36.6,Sports,Mobile,1,0,Gold,56.9,1,No
CUST03112,12,5,103.34,457.91,49,4,2,42.0,Sports,Desktop,1,1,Platinum,20.5,0,No
CUST03113,56,5,45.46,228.69,30,3,0,16.4,Beauty,Desktop,0,0,None,33.2,1,No
CUST03114,4,2,42.54,74.75,264,3,1,52.9,Sports,Mobile,0,1,None,11.0,0,No
CUST03115,10,1,55.5,51.44,46,0,0,56.2,Sports,Desktop,0,0,Silver,34.3,1,No
CUST03116,94,12,140.74,1664.41,454,0,0,34.8,Sports,Mobile,0,0,Gold,43.7,0,No
CUST03117,60,14,13.49,170.03,161,0,1,39.9,Fashion,Desktop,1,0,None,33.7,1,No
CUST03118,1,4,26.38,103.82,124,0,0,34.8,Fashion,Mobile,1,0,None,33.7,1,No
CUST03119,12,1,337.18,321.27,30,0,1,35.4,Home & Garden,Tablet,0,0,Silver,16.5,1,No
CUST03120,10,16,68.04,1206.41,1661,1,0,19.0,Electronics,Tablet,1,1,None,80.1,0,No
CUST03121,14,9,39.42,386.17,937,2,1,46.4,Home & Garden,Desktop,1,0,None,5.1,1,No
CUST03122,12,4,103.12,473.47,42,1,0,13.6,Home & Garden,Desktop,1,0,None,5.1,1,No
CUST03123,2,3,29.14,88.18,121,0,0,49.1,Beauty,Tablet,1,0,None,35.3,0,No
CUST03124,27,4,10.15,41.52,148,4,0,21.8,Fashion,Desktop,1,1,Silver,25.3,1,No
CUST03125,59,25,72.52,2055.93,105,3,0,30.0,Home & Garden,Desktop,0,0,None,27.4,1,No
CUST03126,41,5,30.43,147.57,817,1,0,84.1,Sports,Desktop,1,0,None,29.3,1,No
CUST03127,50,5,59.21,301.0,383,0,0,31.3,Fashion,Tablet,0,1,Silver,22.8,0,No
CUST03128,3,5,71.06,342.41,936,1,2,37.9,Home & Garden,Mobile,1,0,Silver,44.4,1,No
CUST03129,136,2,61.17,124.02,622,1,2,15.3,Beauty,Tablet,0,1,None,27.2,1,No
CUST03130,82,9,13.91,109.44,421,0,0,69.7,Electronics,Desktop,0,1,None,29.0,0,No
CUST03131,73,9,55.76,544.57,358,0,0,12.0,Electronics,Desktop,1,0,Silver,20.2,1,No
CUST03132,77,1,77.92,89.26,603,4,1,54.8,Beauty,Tablet,1,0,Gold,68.0,1,Yes
CUST03133,121,5,17.81,77.45,345,0,0,55.4,Fashion,Mobile,1,1,None,16.3,0,No
CUST03134,35,9,16.19,158.87,62,0,2,74.0,Fashion,Desktop,1,0,Platinum,14.1,1,No
CUST03135,10,11,23.21,235.53,313,1,0,55.9,Sports,Desktop,1,1,None,23.4,1,No
CUST03136,43,5,99.23,451.13,217,0,0,48.5,Fashion,Tablet,0,0,None,30.5,1,No
CUST03137,61,8,11.04,93.44,1203,0,0,29.1,Sports,Desktop,1,1,None,40.0,0,No
CUST03138,60,3,106.04,274.61,213,3,0,13.4,Electronics,Mobile,1,0,Silver,8.0,1,No
CUST03139,33,7,74.71,517.2,30,3,3,11.0,Fashion,Desktop,0,0,Silver,27.8,1,No
CUST03140,3,8,44.43,302.28,92,0,0,36.5,Beauty,Tablet,0,0,Silver,24.2,0,No
CUST03141,20,9,16.7,152.75,748,0,1,32.9,Electronics,Desktop,1,1,Silver,30.2,1,No
CUST03142,114,8,28.87,228.33,983,2,1,6.2,Fashion,Mobile,0,0,Gold,65.1,1,No
CUST03143,39,8,102.06,918.25,391,0,0,51.0,Sports,Desktop,1,1,Gold,22.8,1,No
CUST03144,34,6,149.21,954.42,30,1,1,15.2,Beauty,Mobile,1,0,Silver,28.3,0,No
CUST03145,14,7,23.92,148.65,30,2,2,49.3,Fashion,Desktop,0,0,None,42.8,0,No
CUST03146,20,1,136.11,130.17,195,1,1,29.3,Fashion,Mobile,1,0,None,34.0,1,No
CUST03147,101,8,94.51,853.97,1825,1,0,11.0,Home & Garden,Mobile,1,1,None,28.2,0,No
CUST03148,49,1,54.3,57.97,610,2,0,21.5,Beauty,Desktop,1,0,Gold,10.2,0,No
CUST03149,69,8,30.26,248.93,811,1,1,46.6,Electronics,Mobile,0,1,Silver,26.5,1,No
CUST03150,27,10,34.29,348.98,293,2,1,59.8,Home & Garden,Mobile,1,0,None,57.7,1,No
CUST03151,44,5,234.71,1137.67,587,1,2,12.5,Electronics,Tablet,1,1,Silver,11.4,1,No
CUST03152,12,2,62.98,129.18,115,1,2,7.1,Fashion,Tablet,1,0,None,45.7,0,No
CUST03153,55,1,158.21,171.1,30,0,1,66.6,Electronics,Tablet,1,1,Silver,17.6,1,No
CUST03154,25,11,66.24,647.22,751,3,1,17.8,Fashion,Tablet,0,1,Silver,23.1,0,No
CUST03155,26,7,38.01,303.57,73,0,0,44.7,Fashion,Tablet,0,0,None,26.5,0,No
CUST03156,47,1,87.12,80.31,391,3,0,33.7,Beauty,Tablet,1,1,None,4.0,1,No
CUST03157,123,9,306.82,2718.09,322,1,0,48.4,Fashion,Desktop,1,1,None,23.8,0,No
CUST03158,2,9,32.61,251.47,51,0,1,23.2,Home & Garden,Mobile,0,0,Silver,40.8,1,No
CUST03159,78,11,113.42,1266.46,65,1,1,59.0,Home & Garden,Mobile,1,0,Gold,45.5,0,No
CUST03160,15,6,63.59,368.02,119,2,0,15.3,Beauty,Mobile,0,0,Silver,22.7,1,No
CUST03161,26,5,17.12,79.17,424,0,0,18.4,Fashion,Desktop,1,1,Silver,25.9,1,No
CUST03162,1,5,16.82,96.35,30,1,1,27.4,Sports,Desktop,0,0,Silver,3.6,0,No
CUST03163,16,8,38.03,297.68,156,2,2,34.1,Fashion,Mobile,1,1,None,26.1,0,No
CUST03164,31,14,72.1,983.45,328,2,1,17.5,Home & Garden,Tablet,1,0,None,38.8,0,No
CUST03165,2,4,110.24,436.08,56,3,1,29.0,Home & Garden,Desktop,0,0,None,63.1,0,No
CUST03166,30,1,15.54,13.75,38,0,1,36.6,Home & Garden,Mobile,1,1,None,14.3,1,Yes
CUST03167,117,8,92.03,712.63,148,1,1,68.0,Sports,Mobile,1,1,Gold,0.1,0,No
CUST03168,5,4,49.66,188.89,101,0,2,29.2,Electronics,Tablet,1,1,Silver,6.7,0,No
CUST03169,65,10,54.74,541.67,314,0,1,30.6,Home & Garden,Desktop,1,0,Gold,34.2,0,No
CUST03170,23,5,87.43,483.92,1047,0,0,17.8,Home & Garden,Desktop,1,1,Gold,18.2,1,No
CUST03171,47,10,220.72,2003.77,30,0,0,15.8,Fashion,Desktop,0,1,Silver,29.8,0,No
CUST03172,13,3,69.61,215.58,698,0,2,23.0,Fashion,Mobile,1,0,None,30.6,1,No
CUST03173,7,9,18.44,142.94,170,1,0,11.3,Electronics,Desktop,0,1,None,3.7,0,No
CUST03174,7,2,47.01,88.85,327,1,0,60.2,Home & Garden,Mobile,0,1,Gold,17.2,1,No
CUST03175,3,7,107.95,749.45,571,3,1,53.6,Electronics,Mobile,1,0,Silver,18.7,0,No
CUST03176,9,16,110.83,1546.8,255,0,2,58.4,Beauty,Desktop,1,1,Silver,84.2,1,No
CUST03177,49,18,93.01,1696.26,30,1,0,62.0,Fashion,Mobile,0,0,Platinum,11.4,1,No
CUST03178,96,12,36.31,410.93,45,1,0,31.3,Home & Garden,Mobile,1,1,None,27.3,1,No
CUST03179,75,3,18.28,62.95,467,1,0,51.9,Electronics,Desktop,0,0,None,6.5,1,Yes
CUST03180,52,18,87.5,1636.88,78,2,1,91.9,Electronics,Desktop,0,1,None,20.4,1,No
CUST03181,5,4,20.67,76.33,252,4,2,40.0,Electronics,Desktop,0,0,None,34.1,1,No
CUST03182,15,5,95.05,418.6,167,2,2,34.7,Beauty,Desktop,0,0,Silver,32.6,1,No
CUST03183,16,4,95.07,327.88,108,1,1,69.1,Home & Garden,Tablet,1,0,None,39.9,1,No
CUST03184,12,4,37.56,131.8,463,1,1,37.1,Fashion,Mobile,1,0,Platinum,8.6,1,No
CUST03185,32,7,49.9,368.17,394,1,1,41.0,Beauty,Mobile,1,0,None,65.2,1,No
CUST03186,34,17,64.0,1203.87,311,0,0,29.5,Electronics,Desktop,0,1,None,7.0,1,No
CUST03187,19,4,33.39,119.81,139,1,3,33.6,Fashion,Desktop,1,1,Silver,38.0,1,No
CUST03188,19,12,18.08,210.59,77,1,1,5.9,Beauty,Mobile,1,0,Platinum,7.5,1,No
CUST03189,79,10,52.91,505.96,217,3,0,28.9,Electronics,Desktop,1,1,Silver,4.0,1,No
CUST03190,70,21,57.51,1260.07,509,2,1,53.9,Electronics,Desktop,1,0,None,30.7,1,No
CUST03191,16,2,162.2,293.52,257,2,2,33.4,Home & Garden,Desktop,0,0,None,19.3,0,No
CUST03192,110,4,29.21,132.73,1053,0,0,21.3,Sports,Desktop,0,0,Gold,10.2,0,No
CUST03193,137,6,128.35,822.9,30,2,3,16.6,Fashion,Mobile,1,0,None,42.9,1,No
CUST03194,17,16,21.81,396.6,1825,1,1,56.2,Electronics,Mobile,1,0,None,25.2,1,No
CUST03195,19,6,18.62,104.26,352,1,0,34.1,Sports,Mobile,1,1,None,27.8,1,No
CUST03196,31,4,42.92,176.2,536,1,0,31.3,Home & Garden,Desktop,1,0,None,11.5,1,No
CUST03197,127,6,25.72,165.07,122,3,1,83.9,Electronics,Desktop,1,0,Gold,17.1,1,Yes
CUST03198,94,3,18.41,58.73,212,0,1,42.4,Fashion,Desktop,0,1,Silver,12.6,0,No
CUST03199,4,12,258.65,2658.11,478,0,4,56.8,Home & Garden,Tablet,0,1,None,19.9,1,No
CUST03200,22,4,38.04,174.91,428,0,0,41.4,Electronics,Desktop,0,1,None,49.4,0,No
CUST03201,36,2,346.9,782.9,121,0,1,36.2,Beauty,Mobile,1,0,Silver,3.0,1,No
CUST03202,31,17,24.64,371.1,117,2,1,23.4,Home & Garden,Mobile,0,1,None,42.3,1,No
CUST03203,9,9,13.92,126.92,326,0,2,42.5,Beauty,Mobile,0,1,None,30.1,0,No
CUST03204,88,13,153.4,1883.26,813,2,0,43.1,Fashion,Mobile,1,0,None,4.4,0,No
CUST03205,50,6,30.53,204.0,173,3,1,38.4,Fashion,Mobile,1,1,Silver,15.4,1,No
CUST03206,81,5,61.01,323.13,130,0,0,65.2,Sports,Mobile,1,1,Gold,5.5,1,No
CUST03207,88,3,18.46,50.79,675,1,0,75.9,Electronics,Desktop,1,1,Silver,20.4,1,No
CUST03208,62,1,52.96,45.55,344,1,1,25.1,Electronics,Mobile,0,0,None,15.6,0,No
CUST03209,26,2,18.22,34.16,147,1,0,64.4,Sports,Mobile,0,1,None,10.5,0,No
CUST03210,42,6,51.46,265.98,30,0,4,39.3,Electronics,Mobile,0,1,Silver,6.6,1,No
CUST03211,7,5,37.37,166.74,383,0,1,57.3,Sports,Mobile,1,1,Silver,25.6,0,No
CUST03212,50,2,65.64,136.64,130,2,2,34.8,Beauty,Mobile,1,0,Gold,8.4,1,No
CUST03213,8,6,90.07,580.15,30,1,1,5.1,Home & Garden,Desktop,1,1,Platinum,17.3,1,No
